node_id_start,node_id_end,link,start_date,end_date
12139741,10212840,shareholder of,2-Sep-02,17-May-13
12123616,10212840,shareholder of,22-Jun-15,
12164147,10212840,shareholder of,11-Apr-97,2-Sep-02
12166140,10212840,shareholder of,17-May-13,22-Jun-15
12139741,10212840,shareholder of,10-Dec-04,17-May-13
11006118,10212840,intermediary of,,
11011609,10212846,intermediary of,,
11003152,10212907,intermediary of,,
11011609,10212912,intermediary of,,
12007362,10212929,shareholder of,8-Jan-13,
12007361,10212929,shareholder of,8-Jan-13,
11008711,10212929,intermediary of,,
10163571,10213021,same name and registration date as,,
11002488,10213021,intermediary of,,
11004960,10213058,intermediary of,,
11013940,10213107,intermediary of,,
11002589,10213127,intermediary of,,
11013940,10213198,intermediary of,,
11013940,10213214,intermediary of,,
11013940,10213244,intermediary of,,
11014033,10213290,intermediary of,,
11008711,10213302,intermediary of,,
11011609,10213352,intermediary of,,
11011609,10213355,intermediary of,,
12132455,10213390,shareholder of,2-Feb-07,
12132456,10213390,shareholder of,1-Jul-02,
12132454,10213390,shareholder of,21-Dec-01,
11002079,10213390,intermediary of,,
11013983,10213487,intermediary of,,
11010815,10213545,intermediary of,,
11010815,10213558,intermediary of,,
11011609,10213616,intermediary of,,
11002589,10213665,intermediary of,,
11013196,10213842,intermediary of,,
11013196,10213981,intermediary of,,
11011609,10214029,intermediary of,,
11003303,10214319,intermediary of,,
12158179,10000014,shareholder of,18-Mar-04,
12113519,10000147,shareholder of,19-Feb-07,
12174208,10000211,shareholder of,28-Sep-06,
12014330,10000226,shareholder of,22-Sep-05,1-Sep-08
12121994,10000298,shareholder of,20-Nov-07,
12102142,10000324,shareholder of,22-Mar-06,
12098578,10000512,shareholder of,2-Nov-06,
12110323,10000595,shareholder of,17-Oct-05,25-Nov-11
12119521,10000618,shareholder of,6-Apr-06,28-Sep-15
12070775,10000801,director of,,
12116701,10000918,shareholder of,21-Aug-03,
12112819,10000997,shareholder of,8-Feb-06,1-Oct-15
12102715,10001034,shareholder of,13-Dec-07,
12159880,10001054,shareholder of,11-Jun-08,
12110934,10001064,shareholder of,18-May-05,
12106384,10001103,shareholder of,22-Sep-05,22-Sep-05
12102838,10001270,shareholder of,24-Oct-12,
12097325,10001272,shareholder of,13-Oct-11,
12112459,10001309,shareholder of,22-Dec-03,31-Dec-08
12096761,10001316,shareholder of,28-Feb-08,
12121878,10001531,shareholder of,30-Jul-14,
12096269,10001614,shareholder of,17-Nov-03,21-May-10
12096269,10001614,shareholder of,7-Nov-00,21-May-10
12114148,10001682,shareholder of,9-Jul-12,
12098831,10001725,shareholder of,21-Sep-07,16-Jun-08
12153764,10001737,shareholder of,4-Jul-08,
12102715,10001867,shareholder of,1-Jan-09,29-Sep-09
12099685,10002289,shareholder of,26-Jun-08,
12128551,10002326,shareholder of,31-Mar-06,2-Nov-11
12107448,10002337,shareholder of,13-Sep-07,
12191752,10002361,shareholder of,4-May-07,
12116794,10002439,shareholder of,23-Oct-07,
12116794,10002439,shareholder of,14-Aug-03,
12116811,10002439,shareholder of,23-Oct-07,
12116794,10002439,shareholder of,15-May-07,
12116811,10002439,shareholder of,15-May-07,
12116793,10002439,shareholder of,23-Oct-07,
12013249,10002702,shareholder of,7-Jun-95,9-May-13
12099685,10002814,shareholder of,6-Dec-07,
12170468,10002881,shareholder of,18-Mar-04,
12183850,10002881,shareholder of,18-Mar-04,
12123911,10002903,shareholder of,20-Dec-12,2-Nov-15
12123912,10002903,shareholder of,20-Dec-12,2-Nov-15
12104872,10002946,shareholder of,21-Aug-03,
12095513,10003019,shareholder of,7-Mar-06,
12106257,10003096,shareholder of,29-Mar-09,
12130399,10003096,shareholder of,29-Mar-09,
12125271,10003096,shareholder of,29-Mar-09,
12127427,10003096,shareholder of,29-Mar-09,
12080810,10003150,shareholder of,5-Aug-08,
12120641,10003164,shareholder of,17-Jan-08,
12101117,10003267,shareholder of,13-Aug-07,
12129163,10003316,shareholder of,19-May-05,
12128741,10003423,shareholder of,5-Jan-09,
12100413,10003472,shareholder of,31-Aug-14,
12117543,10003539,shareholder of,29-Jun-05,
12123944,10003611,shareholder of,20-Jun-06,
12120140,10003656,shareholder of,19-May-05,
12123912,10003678,shareholder of,21-Aug-09,2-Nov-15
12123911,10003678,shareholder of,21-Aug-09,2-Nov-15
12099667,10003747,shareholder of,7-Mar-06,
12098084,10003764,shareholder of,8-Feb-06,18-Sep-06
12132392,10003935,shareholder of,29-Sep-05,27-Apr-07
12127400,10003947,shareholder of,30-May-08,
12110167,10003967,shareholder of,4-Jul-11,
12110168,10003967,shareholder of,20-Nov-08,4-Jul-11
12110166,10003967,shareholder of,20-Nov-08,4-Jul-11
12110167,10003967,shareholder of,20-Nov-08,
12110165,10003967,shareholder of,20-Nov-08,
12110165,10003967,shareholder of,4-Jul-11,
12020820,10004127,shareholder of,1-Mar-09,
12124181,10004271,shareholder of,30-Aug-05,15-Sep-10
12096761,10004326,shareholder of,27-Jun-08,28-Jul-08
12128905,10004331,shareholder of,23-Feb-09,
12100053,10004340,shareholder of,30-Jul-08,
12104453,10004545,shareholder of,30-Oct-08,
12116699,10004580,shareholder of,31-Aug-09,
12115504,10004775,shareholder of,7-Sep-10,8-Jul-11
12067037,10004804,shareholder of,27-May-09,
12148953,10004867,shareholder of,1-Jul-10,
12113419,10004894,shareholder of,2-Nov-12,
12113420,10004894,shareholder of,2-Nov-12,
12097843,10004998,shareholder of,5-Jan-09,
12090790,10005086,shareholder of,16-Jul-09,28-Jul-11
12110119,10005121,shareholder of,2-Jul-10,
12115604,10005133,shareholder of,20-Jan-15,1-Sep-15
12115604,10005133,shareholder of,19-Jun-13,20-Jan-15
12122038,10005173,shareholder of,24-Sep-09,
12116202,10005392,shareholder of,18-Aug-11,
12114949,10005706,shareholder of,28-Apr-14,
12116872,10005772,shareholder of,8-Oct-09,
12114287,10005836,shareholder of,30-Nov-07,
12122040,10006028,shareholder of,16-Jun-11,
12096784,10006086,shareholder of,10-Jul-92,
12116202,10006117,shareholder of,18-Aug-11,
12130564,10006235,shareholder of,14-Apr-09,
12098270,10006298,shareholder of,28-Aug-12,
12115504,10006570,shareholder of,20-Aug-10,8-Jul-11
12122041,10006942,shareholder of,19-Oct-10,
12097901,10007062,shareholder of,9-Jun-10,
12105508,10007239,shareholder of,28-Aug-12,
12122040,10007605,shareholder of,16-Jun-11,
12097746,10007829,shareholder of,25-Aug-10,
12122057,10008233,shareholder of,6-Sep-12,
12165173,10008248,shareholder of,1-Feb-07,7-Dec-11
12120326,10008312,shareholder of,27-Jul-12,
12109572,10008312,shareholder of,27-Jul-12,
12109271,10008962,shareholder of,14-Mar-11,
12114326,10009180,shareholder of,22-May-12,
12115444,10009890,shareholder of,18-Jun-10,
12109844,10010164,shareholder of,3-Oct-12,
12109845,10010164,shareholder of,3-Oct-12,
12191002,10010885,shareholder of,8-Mar-12,
13006102,10011775,beneficiary of,,
12179474,10011775,shareholder of,1-Aug-14,
12121565,10011940,shareholder of,2-Apr-07,
12123547,10012313,shareholder of,2-Sep-02,2-May-14
12211332,10012695,shareholder of,8-Mar-13,
12106255,10013122,shareholder of,10-Oct-11,
12127905,10013293,shareholder of,2-Mar-10,
12127904,10013293,shareholder of,2-Mar-10,
12152096,10013325,shareholder of,5-May-05,15-Jun-14
12097931,10013596,shareholder of,1-May-12,
12099827,10013901,shareholder of,31-Mar-15,10-Aug-15
12098641,10014193,shareholder of,23-Apr-12,
12098642,10014193,shareholder of,23-Apr-12,
12095960,10014356,shareholder of,7-May-15,
12125702,10014590,shareholder of,15-Jul-10,
12129133,10014590,shareholder of,15-Jul-10,
12004654,10014689,shareholder of,23-Apr-13,
12118541,10014724,shareholder of,24-Nov-15,
12106814,10014711,shareholder of,18-Sep-15,
12112323,10015157,shareholder of,7-Nov-13,
12114568,10015433,shareholder of,29-Oct-07,
12114569,10015433,shareholder of,29-Oct-07,
12114612,10015433,shareholder of,29-Oct-07,
12114564,10015433,shareholder of,29-Oct-07,
12114565,10015433,shareholder of,29-Oct-07,
12114566,10015433,shareholder of,29-Oct-07,
12114567,10015433,shareholder of,29-Oct-07,
12114613,10015433,shareholder of,29-Oct-07,
12114614,10015433,shareholder of,29-Oct-07,
12110933,10015729,shareholder of,9-Nov-11,
12105510,10016141,shareholder of,19-Mar-14,
13007011,10016141,beneficiary of,,
12004654,10016310,shareholder of,23-Apr-13,
13012293,10016319,beneficiary of,,
12114638,10016677,shareholder of,12-Jan-12,
12128335,10016697,shareholder of,19-May-14,26-Sep-14
12181641,10017194,shareholder of,20-May-14,
12217786,10017397,shareholder of,27-Nov-02,
12108820,10017423,shareholder of,29-Aug-06,
12193936,10017585,shareholder of,31-Mar-15,
12128358,10017798,shareholder of,27-Feb-05,
12122448,10017833,shareholder of,19-Dec-06,
12123588,10017851,shareholder of,21-Feb-13,
12123587,10017851,shareholder of,21-Feb-13,
12075045,10018352,shareholder of,17-Jul-03,
12109557,10018450,shareholder of,23-Apr-13,
12106476,10018469,shareholder of,24-Apr-07,
12101892,10018679,shareholder of,23-Apr-10,
13004971,10018679,beneficiary of,,
12123619,10018727,shareholder of,6-Jun-06,26-Mar-08
12098253,10018952,shareholder of,17-Nov-07,
12097934,10018962,shareholder of,1-Feb-07,
12103455,10019814,shareholder of,15-Oct-14,16-Oct-14
12103456,10019814,shareholder of,5-Feb-99,15-Oct-14
12132682,10020025,shareholder of,31-Jan-01,
12114363,10020078,shareholder of,17-Aug-07,
12223413,10020078,shareholder of,18-Sep-07,
12129115,10020126,shareholder of,17-Mar-08,
12119056,10020215,shareholder of,30-Oct-14,
12120642,10020215,shareholder of,23-May-08,30-Oct-14
12108669,10020242,shareholder of,9-Jun-13,
12098616,10020511,shareholder of,1-Jul-07,
12116579,10020698,shareholder of,19-Jun-09,15-Oct-12
12139293,10020717,shareholder of,20-Nov-12,22-Nov-12
12139293,10020717,shareholder of,22-Nov-12,5-Dec-12
12139293,10020717,shareholder of,4-Aug-10,20-Nov-12
12108935,10020945,shareholder of,21-Nov-05,
12122489,10021258,shareholder of,19-Oct-07,
12098439,10021703,shareholder of,18-Jun-10,
12120541,10021775,shareholder of,18-Jun-07,
12108170,10021888,shareholder of,21-Nov-05,20-Apr-15
12116444,10022043,shareholder of,23-Feb-06,
12116443,10022043,shareholder of,23-Feb-06,
12109263,10022084,shareholder of,12-Aug-04,
12107911,10022281,shareholder of,21-Nov-05,
12107093,10022434,shareholder of,21-Nov-05,
13007512,10022434,beneficiary of,,
12124106,10022607,shareholder of,9-Jan-13,
12142294,10022670,shareholder of,6-Nov-08,
12195407,10022724,shareholder of,23-Feb-12,11-Mar-14
12195409,10022724,shareholder of,23-Feb-12,11-Mar-14
12195408,10022724,shareholder of,23-Feb-12,11-Mar-14
12195410,10022724,shareholder of,23-Feb-12,11-Mar-14
12129527,10023104,shareholder of,12-Apr-12,18-Nov-14
12122099,10023084,shareholder of,19-May-08,30-Jan-09
12122098,10023084,shareholder of,19-May-08,30-Jan-09
12125385,10023089,shareholder of,6-Mar-12,20-Apr-12
12113910,10023139,shareholder of,6-Oct-06,
12098446,10023412,shareholder of,31-Jan-13,22-Apr-13
12116233,10023462,shareholder of,24-Apr-08,
12116231,10023462,shareholder of,24-Apr-08,
12116232,10023462,shareholder of,24-Apr-08,
12108276,10024118,shareholder of,4-May-12,
12119504,10024009,shareholder of,28-Oct-08,20-Aug-09
12122189,10024234,shareholder of,17-Apr-12,
12099716,10024342,shareholder of,5-Mar-14,
12132568,10024364,shareholder of,3-Jan-14,
12129062,10024405,shareholder of,14-Apr-14,
12095256,10024588,shareholder of,11-Feb-05,1-Oct-13
12095257,10024588,shareholder of,1-Oct-13,
13000214,10024588,beneficiary of,,
12139293,10024643,shareholder of,4-Aug-10,19-Oct-12
12112870,10024675,shareholder of,21-Jan-11,
12116981,10024699,shareholder of,22-Jul-09,
12096528,10024841,shareholder of,7-Sep-09,
12108021,10024841,shareholder of,12-Nov-09,
12096528,10024841,shareholder of,12-Nov-09,
12108021,10024841,shareholder of,7-Sep-09,
12096528,10024841,shareholder of,19-Jan-10,
12096912,10024890,shareholder of,2-Jul-10,
12107910,10024940,shareholder of,21-Nov-05,20-Apr-15
12101143,10024944,shareholder of,20-May-09,
12129874,10024960,shareholder of,29-Dec-08,
12113318,10024960,shareholder of,29-Dec-08,
12113706,10024960,shareholder of,29-Dec-08,
12119262,10024997,shareholder of,17-Dec-14,
12123698,10025074,shareholder of,5-Mar-10,
12121605,10025269,shareholder of,20-Apr-12,
12114607,10025269,shareholder of,20-Apr-12,
12117011,10025285,shareholder of,21-Jan-13,
12113909,10025407,shareholder of,4-Nov-13,
12099117,10025421,shareholder of,5-Oct-11,
12116579,10025465,shareholder of,30-Sep-09,
12059773,10025530,shareholder of,8-Dec-11,
12109172,10025586,shareholder of,29-Oct-12,
12128021,10025644,shareholder of,1-Sep-10,
12098020,10025626,shareholder of,1-Oct-09,
12126505,10025643,shareholder of,12-Jan-11,
12100289,10025768,shareholder of,4-Apr-14,
12100288,10025768,shareholder of,4-Apr-14,
12100291,10025768,shareholder of,4-Apr-14,
12100290,10025768,shareholder of,4-Apr-14,
12100287,10025768,shareholder of,4-Apr-14,
12104552,10025887,shareholder of,12-Apr-02,
12104551,10025887,shareholder of,12-Apr-02,
12063821,10025928,shareholder of,26-Sep-06,
12103526,10026173,shareholder of,26-Mar-07,2-May-14
12103525,10026173,shareholder of,26-Mar-07,2-May-14
12106420,10026262,shareholder of,15-Sep-08,
12201847,10026334,shareholder of,26-Jan-15,
12196308,10026398,shareholder of,10-Mar-11,11-Apr-14
12196306,10026398,shareholder of,10-Mar-11,11-Apr-14
12196307,10026398,shareholder of,10-Mar-11,11-Apr-14
12196305,10026398,shareholder of,10-Mar-11,11-Apr-14
12125226,10026540,shareholder of,25-Oct-04,3-Jan-05
12100334,10026540,shareholder of,25-Oct-04,3-Jan-05
12110933,10027228,shareholder of,25-Feb-09,
12117574,10027461,shareholder of,3-Mar-14,
12114872,10027481,shareholder of,19-Apr-11,
12117011,10027614,shareholder of,21-Jan-13,
12096133,10027600,shareholder of,22-Nov-13,
12107082,10027633,shareholder of,4-Feb-04,28-Apr-11
12118052,10027811,shareholder of,8-Jan-14,
12117152,10027914,shareholder of,9-Nov-06,
12119896,10027956,shareholder of,6-Jun-09,
13004843,10027995,beneficiary of,,
12104566,10028052,shareholder of,6-May-13,
12101186,10028111,shareholder of,28-Feb-13,
12112539,10028326,shareholder of,13-Mar-14,
12101144,10028372,shareholder of,24-Mar-15,
12095592,10028372,shareholder of,24-Mar-15,
12099596,10028539,shareholder of,21-Sep-09,
12120883,10028681,shareholder of,20-Apr-15,
13009061,10028759,beneficiary of,,
12109809,10028915,shareholder of,25-Nov-09,
12109665,10029522,shareholder of,7-Sep-15,
12125796,10029524,shareholder of,27-Jan-12,6-Apr-15
12125796,10029524,shareholder of,6-Apr-15,
12099716,10029723,shareholder of,7-Jan-14,
12097531,10029776,shareholder of,9-Apr-13,
12117156,10029780,shareholder of,24-Apr-13,
12117156,10029780,shareholder of,14-Aug-12,
12110930,10030065,shareholder of,20-Jan-14,
12104966,10030179,shareholder of,5-Jul-13,
12104967,10030179,shareholder of,5-Jul-13,
12120005,10030351,shareholder of,28-Mar-12,
12120547,10030712,shareholder of,1-Jul-11,
12116535,10030721,shareholder of,23-Feb-13,
12099716,10030986,shareholder of,14-Apr-14,
12124595,10032197,shareholder of,4-Aug-11,10-May-12
12124593,10032197,shareholder of,4-Aug-11,10-May-12
12124594,10032197,shareholder of,4-Aug-11,10-May-12
12110582,10032267,shareholder of,8-Dec-11,
12116524,10032528,shareholder of,6-Mar-15,
12106756,10032876,shareholder of,8-Jun-11,
12113918,10033018,shareholder of,1-Feb-12,
12122816,10033066,shareholder of,11-Jun-12,
12122818,10033066,shareholder of,11-Jun-12,
12122817,10033066,shareholder of,11-Jun-12,
12195411,10033157,shareholder of,23-Feb-12,11-Mar-14
12195414,10033157,shareholder of,23-Feb-12,11-Mar-14
12195413,10033157,shareholder of,23-Feb-12,11-Mar-14
12195412,10033157,shareholder of,23-Feb-12,11-Mar-14
12201847,10033876,shareholder of,5-Jan-15,
12125395,10034628,shareholder of,23-Feb-10,
12118913,10038926,shareholder of,31-Oct-07,
12060095,10038926,shareholder of,31-Oct-07,
12118912,10038926,shareholder of,31-Oct-07,
12060094,10038926,shareholder of,31-Oct-07,
12097503,10042760,shareholder of,16-Sep-13,
12115663,10044202,shareholder of,17-Aug-07,
12117643,10044202,shareholder of,26-Sep-06,17-Aug-07
12115594,10044202,shareholder of,17-Aug-07,
12115593,10044202,shareholder of,17-Aug-07,
12060834,10044202,shareholder of,17-Aug-07,
12119449,10044202,shareholder of,26-Sep-06,17-Aug-07
12115662,10044202,shareholder of,17-Aug-07,
12114758,10044202,shareholder of,17-Aug-07,
12114757,10044202,shareholder of,17-Aug-07,
12095424,10044955,shareholder of,29-Jan-07,
13005771,10045084,beneficiary of,,
12097504,10048027,shareholder of,10-Oct-13,
12142725,10048534,shareholder of,,19-Sep-11
12142725,10048534,shareholder of,19-Sep-11,
12142726,10048534,shareholder of,19-Sep-11,
12142726,10048534,shareholder of,,19-Sep-11
12142727,10048534,shareholder of,,19-Sep-11
13005940,10049233,beneficiary of,,
13011661,10049440,beneficiary of,,
12103410,10050247,shareholder of,24-Sep-07,
12098542,10050696,shareholder of,22-Nov-11,
13009096,10050696,beneficiary of,,
12110954,10052174,shareholder of,20-Feb-07,
12113769,10052858,shareholder of,10-Dec-12,
12120192,10053698,shareholder of,3-Feb-99,
