node_id,name,original_name,former_name,jurisdiction_description,address,incorporation_date,inactivation_date,struck_off_date,status,service_provider,countries
10119090,FICOVIA LIMITED,FICOVIA LIMITED,,British Virgin Islands,OMNI MANAGEMENT CONSULTANCY FZE OFFICE NUMBER 425; RAS AL KHAIMAH FREE TRADE ZONE AUTHORITY  GOVERNMENT OF RAS AL KHAIMAH; P.O. BOX 10055 RAS AL KHAIMAH; UNITED ARAB EMIRATES,2-May-06,1-Nov-07,31-Oct-07,Defaulted,Mossack Fonseca,United Arab Emirates
10119092,BURRS CAPITAL MANAGEMENT INC.,BURRS CAPITAL MANAGEMENT INC.,,British Virgin Islands,C.J.F. S.A. CHEMIN MASSENET 9 1228 PLAN-LES-OUATES  SWITZERLAND *S.I.*,2-Dec-04,12-Dec-14,30-Apr-15,Dissolved,Mossack Fonseca,Switzerland
10119174,ALLIED OCEAN MANAGEMENT LTD.,ALLIED OCEAN MANAGEMENT LTD.,,British Virgin Islands,POPULAR CORPORATE SERVICE LIMITED #1 SUITES 1801-1802; 18/F; ALLIANCE BUILDING; 130-136 CONNAUGHT ROAD CENTRAL; SHEUNG WAN  HONG KONG,20-Apr-05,6-Nov-08,31-Oct-08,Defaulted,Mossack Fonseca,Hong Kong
10119457,GEL COURT GROUP LTD,GEL COURT GROUP LTD,,British Virgin Islands,LIC. ANDRE ZOLTY 8C; AVENUE DE CHAMPEL  1206; GENEVA SWITZERLAND,21-Dec-06,5-May-09,30-Apr-09,Defaulted,Mossack Fonseca,Switzerland
10119261,FOAMING SEA LTD.,FOAMING SEA LTD.,,British Virgin Islands,MOSSACK FONSECA & CO. (PERU) CORP. SAFFREY SQUARE SUITE 205; BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS **S.I.**,13-Sep-00,,,Active,Mossack Fonseca,Bahamas
10119505,BEMY PROPERTIES LTD.,BEMY PROPERTIES LTD.,,British Virgin Islands,GOTTHARDSTRASSE 57 6045 MEGGEN SWITZERLAND,23-Nov-05,22-May-09,30-Apr-10,Dissolved,Mossack Fonseca,Switzerland
10119429,East Textiles Limited,East Textiles Limited,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,6-Nov-06,1-May-12,30-Apr-12,Defaulted,Mossack Fonseca,United States
10119687,BELMOND HOLDINGS LTD.,BELMOND HOLDINGS LTD.,,British Virgin Islands,"GRUPO CAMPOLLO 19 CALLE 14-60 ZONA 10 GUATEMALA, GUATEMALA",15-Oct-02,,,Active,Mossack Fonseca,Guatemala
10119599,"Reliable Trailer Component, Inc.","Reliable Trailer Component, Inc.",,British Virgin Islands,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,2-May-06,1-Nov-07,31-Oct-07,Defaulted,Mossack Fonseca,Hong Kong
10119750,Faulkton S.A.,Faulkton S.A.,,Panama,"GONZALEZ & RODRIGUEZ P.L. 999 PONCE DE LEON BLVD - PENTHOUSE 1135 CORAL GABLES, FLORIDA  33134 U.S.A.",5-Feb-93,8-Mar-14,15-Jul-12,Changed agent,Mossack Fonseca,United States
10156340,FIDU ASSETS CORP.,FIDU ASSETS CORP.,,British Virgin Islands,"OPPENHEIMER & CO. INC 2601 S. BAYSHORE DRIVE - SUITE 1850 MIAMI, FLORIDA   33133",19-Dec-13,,,Active,Mossack Fonseca,United States
10156426,"SERENA PORTFOLIO, LTD.","SERENA PORTFOLIO, LTD.",,British Virgin Islands,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",26-Feb-15,,,Active,Mossack Fonseca,United States
10119819,PENBRO INVESTMENTS S.A.,PENBRO INVESTMENTS S.A.,,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,3-Jan-06,,,Active,Mossack Fonseca,United States
10119831,"Kurdish Canadian International Distribution, Ltd.","Kurdish Canadian International Distribution, Ltd.",,British Virgin Islands,BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ; PC. 555 11TH STREET NW 6TH FLOOR WASHINGTON; DC 20004 U.S.A.,11-Aug-06,2-May-08,30-Apr-08,Defaulted,Mossack Fonseca,United States
10119870,CHINA LIPU PAPER LIMITED,CHINA LIPU PAPER LIMITED,,British Virgin Islands,"RAPID MANAGEMENT SERVICES COMPANY 4TH FLOOR, WING SING COMMERCIAL CENTRE 12-16 WING LOK STREET HONG KONG (MTR SHEUNG WAN STATION:EXIT A2)",10-Aug-06,2-May-08,30-Apr-08,Defaulted,Mossack Fonseca,Hong Kong
10119876,Sharp Landmark Limited,Sharp Landmark Limited,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,14-Nov-06,3-May-11,30-Apr-11,Defaulted,Mossack Fonseca,United States
10120011,GOXXY CORPORATION,GOXXY CORPORATION,,British Virgin Islands,NEUPERT & PARTNERS DUFOURSTR. 58 8702 ZOLLIKON SWITZERLAND,7-Nov-06,22-Aug-13,30-Apr-13,Dissolved,Mossack Fonseca,Switzerland
10120018,RONELL SERVICES LIMITED,RONELL SERVICES LIMITED,,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,10-Aug-05,25-Oct-10,30-Apr-11,Changed agent,Mossack Fonseca,United States
10120019,JACKIE'S JAVA COMPANY LIMITED,JACKIE'S JAVA COMPANY LIMITED,,British Virgin Islands,TOTAL CORPORATE SERVICES LIMITED 18/F.; CIGNA TOWER; 482 JAFFE ROAD; CAUSEWAY BAY; HONG KONG,7-Mar-06,1-Jul-10,31-Oct-09,In liquidation,Mossack Fonseca,Hong Kong
10156599,Macaravan S.A.,Macaravan S.A.,,British Virgin Islands,BANCO DE SABADELL; S.A. ONE BISCAYNE TOWER 2 SOUTH BISCAYNE BLVD. - SUITE 3301 MIAMI; FLORIDA  33131,4-Nov-13,,,Active,Mossack Fonseca,United States
10120184,TELETEC INTERNATIONAL HOLDINGS S.A.,TELETEC INTERNATIONAL HOLDINGS S.A.,,British Virgin Islands,LUXOFT/IBS ATTN: GLEN GRANOVSKY 225 WEST 34TH STREET SUITE 1706 NEW YORK; NEW YORK; 10122 U.S.A. *S.I.*,14-Mar-06,17-Jun-08,31-Oct-08,Dissolved,Mossack Fonseca,United States
10120185,DREW REALTY CAPITAL INC.,DREW REALTY CAPITAL INC.,,British Virgin Islands,DREW REALTY CAPITAL INC. BANCO ESPAÑOL DE CREDITO (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; NY 10019 UNITED STATES OF AMERICA *S.I.*,23-Feb-07,2-Nov-09,31-Oct-09,Defaulted,Mossack Fonseca,United States
10120263,CHINA ORGANIC AGRICULTURE LTD.,CHINA ORGANIC AGRICULTURE LTD.,,British Virgin Islands,"RAPID MANAGEMENT SERVICES COMPANY 4TH FLOOR, WING SING COMMERCIAL CENTRE 12-16 WING LOK STREET HONG KONG (MTR SHEUNG WAN STATION:EXIT A2)",10-Aug-06,9-Jul-08,30-Apr-09,Changed agent,Mossack Fonseca,Hong Kong
10120312,DUPLIPRINT LIMITED,DUPLIPRINT LIMITED,,British Virgin Islands,"SYL LOGIC SERVICES SA BÂTIMENT DE LA POSTE RUE DES CINQ 4'000 CASE POSTALE 149  3961 ZINAL,  SWITZERLAND",3-Jan-06,8-Oct-10,31-Oct-11,Dissolved,Mossack Fonseca,Switzerland
10120375,ValuAccess Asia Limited,ValuAccess Asia Limited,,British Virgin Islands,ELP FINANCIAL CONSULTANCY LIMITED 1603; 16/F.; ISLAND PLACE TOWER; 510 KING'S ROAD; HONG KONG,9-Mar-06,,,Active,Mossack Fonseca,Hong Kong
10120391,EVOLUTION TECHNOLOGIES LTD.,EVOLUTION TECHNOLOGIES LTD.,,British Virgin Islands,HONGKONG CHINA CONSULTANCY LIMITED 7TH FLOOR; BONHAM CENTRE 79-85 BONHAM STRAND; SHEUNG WAN; HONG KONG.,3-Jan-06,6-Nov-14,31-Oct-14,Defaulted,Mossack Fonseca,Hong Kong
10120404,TELMET INTERNATIONAL HOLDINGS LTD.,TELMET INTERNATIONAL HOLDINGS LTD.,,British Virgin Islands,"CITIGROUP PRIVATE BANK 201 SOUTH BISCAYNE BOULEVARD SUITE 3300 MIAMI, FLORIDA    33131 U.S.A.",3-Jan-06,1-Nov-11,31-Oct-11,Defaulted,Mossack Fonseca,United States
10156876,NORTHWOOD FINANCE GROUP LIMITED,NORTHWOOD FINANCE GROUP LIMITED,,British Virgin Islands,"FLAVIO BIANCHI 251 CRANDON BLVD - APT. 3227 KEY BISCAYNE, FLORIDA   33149",11-Sep-13,,,Active,Mossack Fonseca,United States
10120436,EXCALIBUR LAND COMPANY LTD.,EXCALIBUR LAND COMPANY LTD.,,British Virgin Islands,MICHAEL HOSKINS 815A BRAZOS; #266 AUSTIN; TX  78701 USA,14-Mar-06,,,Active,Mossack Fonseca,United States
10120473,EDNA HOLDING OVERSEAS LIMITED,EDNA HOLDING OVERSEAS LIMITED,,British Virgin Islands,MERIDIAN CORPORATE SERVICES CASE POSTALE  1507 2; RUE; D'THALBERG 1211 GENEVA 1 SWITZERLAND,26-Apr-05,,31-Oct-11,Defaulted,Mossack Fonseca,Switzerland
10120550,STOCKTON PROPERTIES LIMITED,STOCKTON PROPERTIES LIMITED,,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,6-Dec-05,6-May-14,30-Apr-14,Defaulted,Mossack Fonseca,United States
10120571,LANSBURY MANAGEMENT LTD,LANSBURY MANAGEMENT LTD,,British Virgin Islands,"OPPENHEIMER & CO. INC 2601 S. BAYSHORE DRIVE - SUITE 1850 MIAMI, FLORIDA   33133",23-Apr-04,,,Active,Mossack Fonseca,United States
10120611,VEZER PROMOTION LTD.,VEZER PROMOTION LTD.,,British Virgin Islands,"WACHOVIA SECURITIES LLC 200 SOUTH BISCAYNE BOULEVARD - SUITE 3200 MIAMI, FLORIDA  33131-2364 USA",7-Mar-06,13-May-08,31-Oct-08,Changed agent,Mossack Fonseca,United States
10120765,INNOVATION ON DEMAND INC.,INNOVATION ON DEMAND INC.,,British Virgin Islands,LARSSEN CORPORATE SERVICES VILMSI 47; I FLOOR EE10126; TALLINN ESTONIA *S.I.*,8-May-07,,,Active,Mossack Fonseca,Estonia
10120954,ORION 1234 S.A.,ORION 1234 S.A.,,British Virgin Islands,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",19-Oct-06,3-May-10,30-Apr-10,Defaulted,Mossack Fonseca,United States
10120860,CAVMONT LIMITED,CAVMONT LIMITED,,British Virgin Islands,DOUGLAS MONTGOMERY EXPERFILL SYSTEMS LLC 8455 N. 90TH STREET SUITES 6& 7 Scottsdale  USA  ARIZONA  85258,29-Jan-91,,,Active,Mossack Fonseca,United States
10120931,"WESTCHESTER CONSULTING, LTD.","WESTCHESTER CONSULTING, LTD.",,British Virgin Islands,"MR. CARLOS LOZANO P.O. BOX 923  HIDALGO , TX 78557; U.S.A. *S.I.*",15-May-07,9-Nov-10,31-Oct-10,Defaulted,Mossack Fonseca,United States
10157391,SYBVEN CORP.,SYBVEN CORP.,,British Virgin Islands,"JORDAN RICARDO & COMPANY LLC 255 ALHAMBRA CIRCLE - SUITE 500 CORAL GABLES, FLORIDA  33134",25-Oct-13,,,Active,Mossack Fonseca,Jordan
10120891,WESTMINSTER CASPIAN LTD.,WESTMINSTER CASPIAN LTD. (EX-Maria Development Investment Limited) [MARIA DEVELOPMENT INVESTMENT LIMITED],Maria Development Investment Limited MARIA DEVELOPMENT INVESTMENT LIMITED,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,14-Apr-05,2-Nov-09,31-Oct-09,Defaulted,Mossack Fonseca,United States
10120944,KINETIC ENERGY TECHNOLOGIES LTD.,KINETIC ENERGY TECHNOLOGIES LTD.,,British Virgin Islands,PANFAIR SERVICES LIMITED 10/F.; CHUN WO COMMERCIAL CENTRE 23-29 WING WO STREET; CENTRAL  HONG KONG,20-Jan-06,,,Active,Mossack Fonseca,Hong Kong
10120962,BRIGHT SOUND LIMITED,BRIGHT SOUND LIMITED,,British Virgin Islands,SU MIN ZHONG LUN LAW FIRM; 10TH FLOOR; BLOCK A; RONGCHAO CENTER; 6003 YITIAN ROAD; FUTIAN DISTRICT; SHENZHEN 518026; CHINA,3-Jan-06,17-Dec-15,31-Oct-16,In transition,Mossack Fonseca,China
10121029,GEM DIAMOND MINING COMPANY OF AFRICA LTD.,GEM DIAMOND MINING COMPANY OF AFRICA LTD.(EX- AFRICAN GEM DIAMOND MINING COMPANY LTD.),AFRICAN GEM DIAMOND MINING COMPANY LTD.,British Virgin Islands,GMG CAPITAL SA PO BOX 3272 1211 GENEVE 3 SWITZERLAND,29-Jul-05,3-Nov-06,30-Apr-08,Changed agent,Mossack Fonseca,Switzerland
10121112,VALDEN TRADING GROUP INC.,VALDEN TRADING GROUP INC.,,British Virgin Islands,"GARRIDO & GARRIDO APARTADO POSTAL 0819-02750 PANAMA, REPUBLICA DE PANAMA *S.I.*",24-Aug-05,,30-Apr-13,Defaulted,Mossack Fonseca,Panama
10121072,Z2 Group Limited,Z2 Group Limited,,British Virgin Islands,CLAIRE LE MOUËLLIC GROUND FLOOR 2 KENSINGTON SQUARE LONDON  W8 5EP,9-Jan-07,,,Active,Mossack Fonseca,United Kingdom
10121117,BEST HERO INTERNATIONAL LTD.,BEST HERO INTERNATIONAL LTD.,,British Virgin Islands,FOCUS SECRETARIAL SERVICES LIMITED UNIT 1801-2; 18/F.; JUBILEE CENTRE; 46 GLOUCESTER ROAD; WANCHAI; HONG KONG,20-Jan-06,10-Jan-14,31-Oct-14,Changed agent,Mossack Fonseca,Hong Kong
10121129,VINE LEAVES LIMITED,VINE LEAVES LIMITED,,British Virgin Islands,ATLANTIQUE (BVI) LIMITED 3RD FLOOR; 37 ESPLANADE CHANNEL ISLANDS ST. HELIER JE2 3QA; JERSEY UNITED KINGDOM,18-Oct-05,,,Active,Mossack Fonseca,Jersey
10121147,"SOUTHEAST INTEGRATION, INC.","SOUTHEAST INTEGRATION, INC.",,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",7-Mar-06,,,Active,Mossack Fonseca,United States
10121198,STARWAY MANAGEMENT PROPERTY LTD.,STARWAY MANAGEMENT PROPERTY LTD.,,British Virgin Islands,AMERICAN CORPORATE SERVICES; INC. 2076 16TH AVENUE; SUITE A SAN FRANCISCO; CA 94116 USA,28-Jul-06,4-May-12,30-Apr-13,Changed agent,Mossack Fonseca,United States
10121434,AZURE MINERAL INC.,AZURE MINERAL INC.,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,31-Jan-06,6-Nov-08,31-Oct-08,Defaulted,Mossack Fonseca,United States
10121219,"DOTE ADVENTICIA GROUP, INC.","DOTE ADVENTICIA GROUP, INC.",,Panama,ARTHUR BERKOSKI P.O. BOX 16 WEST END NORTH CAROLINA 27376 UNITED STATES,7-Jun-06,22-Nov-11,15-Jul-12,Changed agent,Mossack Fonseca,United States
10121633,WINSTAR DEVELOPMENT LTD.,WINSTAR DEVELOPMENT LTD.,,British Virgin Islands,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",7-Jun-07,6-Nov-08,31-Oct-08,Defaulted,Mossack Fonseca,United States
10121315,Batra Investment Inc.,Batra Investment Inc.,,Panama,"GONZALEZ & RODRIGUEZ P.L. 999 PONCE DE LEON BLVD - PENTHOUSE 1135 CORAL GABLES, FLORIDA  33134 U.S.A.",3-Sep-03,,,Active,Mossack Fonseca,United States
10121369,Power Financial Group Limited,Power Financial Group Limited,,British Virgin Islands,"JORDAN RICARDO & COMPANY LLC 255 ALHAMBRA CIRCLE - SUITE 500 CORAL GABLES, FLORIDA  33134",12-Feb-07,6-Nov-08,31-Oct-08,Defaulted,Mossack Fonseca,Jordan
10121395,"U.S. Megatech, Inc.","U.S. Megatech, Inc.",,British Virgin Islands,AOS CONSULTING LIMITED ATTN.: OXANA UTENKOVA; RIETUMU CAPITAL CENTRE 3RD FLOOR; 7 VESETAS STREET; RIGA LV-1013; RIGA LATVIA,5-Oct-06,13-Aug-07,30-Apr-08,Changed agent,Mossack Fonseca,Latvia
10121428,MADIGAN INVESTMENT CORP.,MADIGAN INVESTMENT CORP.,,British Virgin Islands,LEGAL CONSULTING SERVICES LIMITED MOSLES BUILDING; THIRD FLOOR B. POLYANKA STR. 15 119180 MOSCOW; RUSSIA * S.I.*,6-Feb-07,,,Active,Mossack Fonseca,Russia
10121483,Easy Port (HK) Corporation,Easy Port (HK) Corporation,,British Virgin Islands,QUICKEY ACCOUNTING & SECRETARIAL SERVICES LIMITED UNITS A & B; 15/F; NEICH TOWER; NO.128 GLOUCESTER ROAD WANCHAI; HONG KONG,23-Apr-07,6-Nov-08,31-Oct-08,Defaulted,Mossack Fonseca,Hong Kong
10121487,Olcatipa Worldwide Limited,Olcatipa Worldwide Limited,,British Virgin Islands,"C/O MERRILL LYNCH ATTN: ALBERTO DE SOLO 8840 S.W. 136TH STREET MIAMI, FLORIDA   33176 U.S.A.",25-Jan-06,,,Active,Mossack Fonseca,United States
10121544,World Wide Barter Ltd.,World Wide Barter Ltd. [Trajectory Investments Ltd.],Trajectory Investments Ltd.,British Virgin Islands,MICHAEL STROUSE 338/12 MOO 10; PRATUMNAK RD.; NONGPRUE; CHONBURI; THAILAND 20150,10-Jul-07,,,Active,Mossack Fonseca,Thailand
10157700,JUPITER AFC 8 CORP.,JUPITER AFC 8 CORP.,,Panama,QPRODUCTS; LLC 715 PINELLAS CALLE; CLEARWATER; FLORIDA 33756; EE.UU. FLORIDA[USA] USA,21-Mar-12,16-Jul-12,15-Jul-14,Changed agent,Mossack Fonseca,United States
10121679,"AgFeed Industries, Inc.","AgFeed Industries, Inc. [Leader Industrial Development Limited]",Leader Industrial Development Limited,British Virgin Islands,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,22-Mar-06,,,Active,Mossack Fonseca,Hong Kong
10121683,FREEDOM BRANDS LTD.,FREEDOM BRANDS LTD. [BRAND EQUITY GROUP LTD.],BRAND EQUITY GROUP LTD.,British Virgin Islands,"LOGICA S.A. AVENUE ERNEST-PICTET, 38-40 CASE POSTALE 361 1211 GENEVE 13 SWITZERLAND GENEVE SWITZERLAND",25-Apr-07,2-Nov-09,31-Oct-09,Defaulted,Mossack Fonseca,Switzerland
10157796,"ME & REC, Ltd.","ME & REC, Ltd.",,British Virgin Islands,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",13-Feb-15,,,Active,Mossack Fonseca,United States
10121713,"SouthWest Manufacturing, Inc.","SouthWest Manufacturing, Inc.",,British Virgin Islands,AMOND & SMITH LTD (MOSCOW)  9/26; BUILDING 1; ENTRANCE 3; OFFICE 1 SCHIPOK STREET MOSCOW; 115054 RUSSIA,7-Mar-06,,,Active,Mossack Fonseca,Russia
10121720,VANHILL HOLDINGS LIMITED,VANHILL HOLDINGS LIMITED,,British Virgin Islands,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÁ COLOMBIA,2-Jan-02,7-May-10,31-Oct-10,Discontinued,Mossack Fonseca,Colombia
10121737,VAL Advisors S.A.,VAL Advisors S.A.,,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,19-Apr-06,6-Nov-15,31-Oct-15,Defaulted,Mossack Fonseca,United States
10121764,TREMAX INTERNATIONAL LIMITED,TREMAX INTERNATIONAL LIMITED,,British Virgin Islands,"MOSSACK FONSECA & CO. (SINGAPORE) PTE LTD.  19 KEPPEL ROAD #03-05, 3RD STOREY JIT POH BUILDING SINGAPORE 089058 REPUBLIC OF SINGAPORE *S.I.*",8-Jun-06,9-Nov-10,31-Oct-10,Defaulted,Mossack Fonseca,Singapore
10121823,ULANE HOLDINGS CORP.,ULANE HOLDINGS CORP.,,British Virgin Islands,LANDMARK FIDUCIAIRE (SUISSE) SA CASE POSTALE 3461 1211   GENEVA 3 SWITZERLAND,28-Oct-05,2-Jun-06,30-Apr-07,Defaulted,Mossack Fonseca,Switzerland
10121919,Milton Capital Property S.A.,Milton Capital Property S.A.,,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,10-Nov-06,5-May-09,30-Apr-09,Defaulted,Mossack Fonseca,United States
10157978,Oil Midwest Ltd.,Oil Midwest Ltd.,,British Virgin Islands,"DIANE NOBILE NOBILE LAW FIRM 201 S. BISCAYNE BLVD. SUITE 2650  MIAMI, FL 33131",29-Jan-14,,,Active,Mossack Fonseca,United States
10122020,Moral de Castro Ltd.,Moral de Castro Ltd.,,British Virgin Islands,"MERRIL LYNCH 701 BRICKELL AVENUE - 11TH FLOOR MIAMI, FLORIDA",26-Jun-06,14-Sep-07,31-Oct-08,Inactivated,Mossack Fonseca,United States
10157994,Captiva United Ltd,Captiva United Ltd,,British Virgin Islands,"GONZALEZ & RODRIGUEZ P.L. 999 PONCE DE LEON BLVD - PENTHOUSE 1135 CORAL GABLES, FLORIDA  33134 U.S.A.",27-Feb-14,,,Active,Mossack Fonseca,United States
10122059,OPIMUS LIMITED,OPIMUS LIMITED,,British Virgin Islands,ACQUARIUS TRUST CO. LTD. SUITES 2 & 3 1ST & 2ND FLOOR ICOM HOUSE 1/5 IRISH TOWN GIBRALTAR,3-Oct-07,13-Nov-09,30-Apr-10,Dissolved,Mossack Fonseca,Gibraltar
10122208,MEADOW PROPERTY HOLDINGS LTD.,MEADOW PROPERTY HOLDINGS LTD.,,British Virgin Islands,"FIDUSERVE CORPORATE SERIVCES LTD 145 QUEEN’S ROAD EAST, HENG SHAN CENTRE HONG KONG",11-Aug-06,,30-Apr-13,Changed agent,Mossack Fonseca,Hong Kong
10122215,Atec International Limited,Atec International Limited,,British Virgin Islands,COMPANY REGISTRATION & BUSINESS SERVICES LIMITED ROOM 1203; TOWER 3; THE CHINA-HONG KONG CITY BUILDING CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,31-May-07,27-Jun-11,31-Oct-11,Changed agent,Mossack Fonseca,Hong Kong
10122237,ROSLAND INVESTMENTS SECURITIES LIMITED,ROSLAND INVESTMENTS SECURITIES LIMITED,,British Virgin Islands,ASAEL T. SORENSEN SUMMIT TRUSTEES PLLC 2319 FOOTHILL DRIVE; SUITE 160 SALT LAKE CITY; UTAH 84109 U.S.A.,27-Oct-06,,,Active,Mossack Fonseca,United States
10122251,CADENCE DR LTD.,"CADENCE DR LTD. [PIXLEY RICHARDS, LTD.]","PIXLEY RICHARDS, LTD.",British Virgin Islands,"CADENCE INC. 9 TECHNOLOGY DRIVE RICHMOND 24401, VIRGINIA USA",20-Mar-06,,,Active,Mossack Fonseca,United States
10122484,YIREE HOLDING INC.,YIREE HOLDING INC.,,British Virgin Islands,"CHINA INCORPORATIONS LIMITED H1 3/F FORESIGHT BUSINESS CENTER 768 XIETU ROAD SHANGHAI,P.R.CHINA",15-May-06,,,Active,Mossack Fonseca,China
10122322,NORTON STAR LTD.,NORTON STAR LTD.,,British Virgin Islands,INTERNATIONAL SECRETARIES LIMITED 13/F; PICO TOWER 66 GLOUCESTER ROAD WANCHAI; HONG KONG,2-Mar-07,,,Active,Mossack Fonseca,Hong Kong
10158209,FOCO INTERNATIONAL INVESTMENTS LTD,FOCO INTERNATIONAL INVESTMENTS LTD,,British Virgin Islands,ANDRE NUNES AVANCE INTERNATIONAL CAPITAL 1541 BRICKELL AVE 2506  MIAMI FL 33131,5-Nov-14,,,Active,Mossack Fonseca,United States
10158496,DILLION ESTATES S.A.,DILLION ESTATES S.A.,,British Virgin Islands,"BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",23-Oct-13,,,Active,Mossack Fonseca,United States
10122410,Shiloh Global Ltd,Shiloh Global Ltd,,British Virgin Islands,MICHAEL B. EDGE P.O. BOX 1004; WADDELL; AZ 85355 WADDELL USA,10-May-06,1-Nov-07,31-Oct-07,Defaulted,Mossack Fonseca,United States
10122419,ALADDIN PROPERTIES LTD.,ALADDIN PROPERTIES LTD.,,British Virgin Islands,ALADDIN PROPERTIES LTD. BANCO ESPAÑOL DE CREDITO (BANESTO) 730 FIFTH AVENUE; 7TH FLOOR NEW YORK; NY 10019 UNITED STATES OF AMERICA *S.I.*,20-Apr-07,4-Aug-14,31-Oct-14,Changed agent,Mossack Fonseca,United States
10122474,LONGVIEW HOLDINGS GROUP LTD.,LONGVIEW HOLDINGS GROUP LTD.,,British Virgin Islands,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",15-Feb-07,1-Nov-12,31-Oct-12,Defaulted,Mossack Fonseca,United States
10122492,RICHMAN STAR HOLDINGS LIMITED,RICHMAN STAR HOLDINGS LIMITED,,British Virgin Islands,CHAMPION SECRETARIAL SERVICES LIMITED UNITS 1605-6; PODIUM PLAZA 5 HANOI ROAD TSIMSHATSUI; KOWLOON HONG KONG,5-Jul-06,2-Dec-08,30-Apr-09,Defaulted,Mossack Fonseca,Hong Kong
10122526,CAYENNE ASSOCIATES INC.,CAYENNE ASSOCIATES INC.,,British Virgin Islands,"RAVEN SERVICES GMBH AEMTLERSTRASSE 82 POSTFACH 8209  8036 ZÜRICH,  SWITZERLAND",18-Sep-06,,,Active,Mossack Fonseca,Switzerland
10122565,"F&T Technology, Inc.","F&T Technology, Inc.",,British Virgin Islands,"IBS/LUXOFT PO BOX 1122 HEWITT NJ 07421, NEW JERSEY USA",28-Apr-06,9-Apr-14,31-Oct-14,Defaulted,Mossack Fonseca,United States
10122586,I INK IT CORPORATION,I INK IT CORPORATION,,Panama,"JAMES SCOTT CARR 1125 MISTWOOD PLACE DOWNERS GROVE, IL 60515 U.S.A.",8-Apr-10,17-Jul-15,15-Jul-15,Defaulted,Mossack Fonseca,United States
10122659,YUMBO INTERNATIONAL S. DE RL.,YUMBO INTERNATIONAL S. DE RL.,,Panama,"SANTANDER PRIVATE BANKING 45 EAST 53RD STREET, NY 10022 NEW YORK USA",29-Jun-10,16-Jul-13,15-Jul-12,Defaulted,Mossack Fonseca,United States
10122613,"TERATRONIX CO., LIMITED","TERATRONIX CO., LIMITED",,British Virgin Islands,RYA MANAGEMENT LIMITED ROOM 1318-20; 13/F.; HOLLYWOOD PLAZA 610 NATHAN ROAD MONGKOK; KOWLOON HONG KONG,21-Aug-06,4-May-15,30-Apr-15,Defaulted,Mossack Fonseca,Hong Kong
